c1,c2,c3,c4,c5,c6,c7
61969CO0050,Order of the Court of 5 October 1969. , Federal Republic of Germany v Commission of the European Communities. , Case 50-69 R.
61963CO0106,Order of the Court of 25 June 1964. , Alfred Toepfer and Getreide-Import Gesellschaft v Commission of the EEC. , Joined cases 106 and 107-63.
62017CO0166,Order of the Court (Sixth Chamber) of 19 October 2017.,Sportingbet PLC and Internet Opportunity Entertainment Ltd v Santa Casa da Misericórdia de Lisboa and Others.,Request for a preliminary ruling from the Supremo Tribunal de Justiça.,Reference for a preliminary ruling — Article 56 TFEU — Freedom to provide services — Restrictions — Operation of games of chance via websites — National legislation providing for a State monopoly — Article 99 of the Rules of Procedure of the Court of Justice — Question identical to a question on which the Court has already ruled or where the reply to such a question may be clearly deduced from existing case-law — Article 102 TFEU and Article 106(1) TFEU — Abuse of a dominant position — National legislation prohibiting advertising of games of chance except for those organised by a single operator subject to strict public-authority control which has been granted the exclusive right to organise such games — Article 53(2) of the Rules of Procedure of the Court of Justice — Question manifestly inadmissible.,Case C-166/17.
62017CO0187,Order of the Court (Tenth Chamber) of 7 September 2017.,Rafaela Alandžak and Others v EUROHERC osiguranje – dioničko društvo za osiguranje imovine i osoba i druge poslove osiguranja.,Request for a preliminary ruling from the Općinski sud u Vukovaru.,Reference for a preliminary ruling — Factual and regulatory context of the dispute in the main proceedings — Lack of sufficient information — Manifest inadmissibility — Article 53(2) of the Rules of Procedure of the Court of Justice — Article 94 of the Rules of Procedure of the Court of Justice.,Case C-187/17.
62017CO0035,Order of the Court (Sixth Chamber) of 13 July 2017.,Saferoad Grawil sp. z o.o. and Saferoad Kabex sp. z.o.o. v Generalna Dyrekcja Dróg Krajowych i Autostrad Oddział w Poznaniu.,Request for a preliminary ruling from the Krajowa Izba Odwoławcza.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Public procurement — Principles of awarding contracts — Equal treatment of tenderers — Duration of validity of the tender and of the deposit — Extension not explicitly provided for — Exclusion from the tender procedure.,Case C-35/17.
62016CO0110,Order of the Court (Ninth Chamber) of 8 June 2017.,Lg Costruzioni Srl v Area – Azienda Regionale per l’Edilizia Abitativa – Distretto di Carbonia and Area – Azienda Regionale per l’Edilizia Abitativa.,Request for a preliminary ruling from the Consiglio di Stato.,Reference for a preliminary ruling — Public works contract — Directive 2004/18/EC — Article 7 — Evaluation and determination of the technical capacities of the economic operators — Article 53(2) of the Rules of Procedure of the Court — Manifest inadmissibility.,Case C-110/16.
62016CO0595,Order of the Court (Tenth Chamber) of 27 April 2017.,Emmea Srl and Commercial Hub Srl v Comune di Siracusa and Others.,Request for a preliminary ruling from the Tribunale Amministrativo Regionale per la Sicilia.,Reference for a preliminary ruling — Legislative and factual background to the case in the main proceedings — Insufficient information — Manifest inadmissibility — Article 53(2) of the Rules of Procedure of the Court of Justice — Article 94 of the Rules of Procedure of the Court of Justice.,Case C-595/16.
62016CO0581,Order of the Court (Seventh Chamber) of 4 April 2017.,Criminal proceedings against Nicola Turco.,Request for a preliminary ruling from the Tribunale di Salerno.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National rules — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-581/16.
62016CO0582,Order of the Court (Seventh Chamber) of 4 April 2017.,Criminal proceedings against Alfonso Consalvo.,Request for a preliminary ruling from the Tribunale di Salerno.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National rules — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-582/16.
62016CO0555,Order of the Court (Seventh Chamber) of 4 April 2017.,Criminal proceedings against Vincenzo D'Andria and Giuseppina D'Andria.,Request for a preliminary ruling from the Tribunale di Salerno.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National rules — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-555/16.
62016CO0379,Order of the Court (Ninth Chamber) of 24 November 2016.,European Dynamics Luxembourg SA and Others v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — Public service contracts — Software development and maintenance services — Misinterpretation of the arguments and distortion of the evidence submitted by the other party to the proceedings before the General Court.,Case C-379/16 P.
62015CO0697,Order of the Court (Sixth Chamber) of 10 November 2016.,MB Srl v Società Metropolitana Acque Torino (SMAT) SpA.,Request for a preliminary ruling from the Tribunale Amministrativo Regionale per il Piemonte.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Public contracts — Directive 2004/18/EC — Directive 2014/24/EU — Participation in a call for tenders — Tenderer having omitted to mention in the tender the undertaking’s charges in relation to safety and security at work — That obligation created by case-law — Exclusion from the tendering procedure without the possibility of remedying that omission.,Case C-697/15.
62016CO0162,Order of the Court (Sixth Chamber) of 10 November 2016.,Spinosa Costruzioni Generali SpA and Melfi Srl v Comune di Monteroduni.,Request for a preliminary ruling from the Tribunale Amministrativo regionale per il Molise.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Public procurement — Directive 2004/18/EC — Directive 2014/24/EU — Participation in a tendering procedure — Tenderer having failed to refer in the tender to the business charges relating to safety and security at work — Judicial obligation to include such a reference — Exclusion from the contract without the possibility of rectifying that omission.,Case C-162/16.
62016CO0140,Order of the Court (Sixth Chamber) of 10 November 2016.,Edra Costruzioni Soc. coop. and Edilfac Srl v Comune di Maiolati Spontini.,Request for a preliminary ruling from the Tribunale Amministrativo Regionale per le Marche.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Public procurement — Directive 2004/18/EC — Directive 2014/24/EU — Participation in a tendering procedure — Tenderer having failed to refer in the tender to the business charges relating to safety and security at work — Judicial obligation to include such a reference — Exclusion from the contract without the possibility of rectifying that omission.,Case C-140/16.
62015CO0590,Order of the Court (Ninth Chamber) of 10 November 2016.,Alain Laurent Brouillard v Court of Justice of the European Union.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — Public service contracts — Negotiated tender procedure for the conclusion of framework contracts for the translation of legal texts — Exclusion of a proposed subcontractor — Professional competence — Requirement of full legal training — Recognition of diplomas.,Case C-590/15 P.
62015CO0526,Order of the Court (Eighth Chamber) of 27 October 2016.,Uber Belgium BVBA v Taxi Radio Bruxellois NV.,Request for a preliminary ruling from the Nederlandstalige rechtbank van koophandel Brussel.,Reference for a preliminary ruling — Article 53(2) of the Rules of Procedure of the Court — Inadmissibility — Transportation of persons by motor vehicles — Private drivers using a smart phone application to connect them to people wishing to travel within urban areas — Requirement to hold an operating permit.,Case C-526/15.
62016CO0010,Order of the Court (Ninth Chamber) of 26 October 2016.,Ignazio Messina &amp; C. SpA v Ministero delle Infrastrutture e dei Trasporti - Capitaneria di porto di Genova and Others.,References for a preliminary ruling from the Commissione tributaria provinciale di Genova.,Joined Cases C-10/16 to C-12/16.
62015CO0542,Order of the Court (Seventh Chamber) of 28 September 2016.,Criminal proceedings against Angela Manzo.,Request for a preliminary ruling from the Tribunale di Santa Maria Capua Vetere.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Identical questions referred — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gambling — Restrictions — Overriding grounds of general interest — Proportionality — Public procurement — Conditions for participating in a call for tenders and assessment of economic and financial standing — Exclusion of the tenderer for failure to present certificates of economic and financial standing issued by two different banks — Directive 2004/18/EC — Article 47 — Applicability.,Case C-542/15.
62015CO0438,Order of the Court (Seventh Chamber) of 28 September 2016.,Criminal proceedings against Davide Durante.,Request for a preliminary ruling from the Tribunale di Taranto.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Identical questions referred — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Gambling — Restrictions — Overriding reasons relating to the public interest — Proportionality — Conditions taking part in a tendering procedure and evaluation of economic and financial capacity — Tenderer excluded for failure to produce testimonials of his economic and financial capacity given by two separate banking institutions.,Case C-438/15.
62015CO0322,Order of the Court (Fourth Chamber) of 8 September 2016.,Google Ireland Limited and Google Italy Srl v Autorità per le Garanzie nelle Comunicazioni.,Reference for a preliminary ruling — Article 53(2) and Article 94 of the Rules of Procedure of the Court of Justice — Lack of sufficient information concerning the factual and legal context of the dispute in the main proceedings and the reasons justifying the need for a reply to the question referred — Manifest inadmissibility.,Case C-322/15.
62016CO0141,Order of the Court (Seventh Chamber) of 20 July 2016.,Stanleybet Malta Ltd and Mario Stoppani v Agenzia delle dogane e dei Monopoli – Ufficio dei Monopoli per la Lombardia.,Request for a preliminary ruling from the Commissione Tributaria Regionale di Milano.,Reference for a preliminary ruling — Freedom of establishment and freedom to provide services — Single tax on betting and pools — Making subject to taxation national intermediaries which transmit game data on behalf of operators established in another Member State — Absence of sufficient information concerning the factual and regulatory background to the dispute in the main proceedings and the reasons justifying the need for an answer to the question referred for a preliminary ruling — Manifest inadmissibility).,Case C-141/16.
62015CO0214,Order of the Court (Ninth Chamber) of 7 July 2016.,Município de Vila Pouca de Aguiar v Sá Machado &amp; Filhos SA and Norcep Construções e Empreendimentos Lda.,Request for a preliminary ruling from the Supremo Tribunal Administrativo.,Preliminary ruling — Public works contracts — Directive 2004/18/EC — Article 55 — Contract notice — Tender not accompanied by justification for abnormally low prices — Determination criteria — Article 7(c) — Value of the contract — Threshold not reached — Certain cross-border interest — Lack of information — Manifest inadmissibility.,Case C-214/15.
62015CO0129,Order of the Court (Ninth Chamber) of 7 July 2016.,H. M. v Agentsia za darzhavna finansova inspektsia (ADFI).,Reference for a preliminary ruling — Public supply contracts — Directive 2004/18/EC — Article 1(9) — Concept of ‘body governed by public law’ — Hospital set up to make a profit; whose capital is entirely private — Over 50% or 30% of income coming from payments by the public sickness insurance scheme in exchange for the provision of medical services — Article 7(b) — Estimated value of the contract — Threshold not met — Certain cross-border interest — Lack of information — Article 53(2) of the Court’s Rules of Procedure — Manifest inadmissibility.,Case C-129/15.
62016CO0088,Order of the Court (Ninth Chamber) of 7 July 2016.,European Dynamics Luxembourg SA and Evropaïki Dynamiki - Proigmena Systimata Tilepikoinonion Pliroforikis kai Tilematikis AE v European Joint Undertaking for ITER and the Development of Fusion Energy.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — Public service contracts — Tendering procedure — Supply of IT; consulting; software development; Internet and support services — Rejection of the tender of one tenderer and award of the contracts to other tenderers — Obligation to state reasons.,Case C-88/16 P.
62015CO0692,Order of the Court (First Chamber) of 12 May 2016.,Security Service Srl and Others v Ministero dell'Interno and Others.,Requests for a preliminary ruling from the Consiglio di Stato.,Reference for a preliminary ruling — Rules of Procedure of the Court of Justice — Article 53(2) — Freedom of establishment and freedom to provide services — Purely internal situation — Court’s manifest lack of jurisdiction.,Joined Cases C-692/15 to C-694/15.
62016CO0035,Order of the Court (Sixth Chamber) of 28 April 2016.,Matratzen Concord GmbH v European Union Intellectual Property Office (EUIPO).,Appeal — Article 181 Rules of Procedure — EU trade mark — Word mark Matratzen Concord — Relative ground for refusal — Opposition from the proprietor of the national word mark MATRATZEN — Likelihood of confusion — Regulation (EC) No 207/2009 — Article 8(1)(b) — Refusal in part of the registration — Proof of use of the earlier mark — Article 42(2).,Case C-35/16 P.
62015CO0504,Order of the Court (Seventh Chamber) of 7 April 2016.,Antonio Paolo Conti v Procura della Repubblica.,Request for a preliminary ruling from the Tribunale di Frosinone.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-504/15.
62014CO0437,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Nicola Seminario.,Request for a preliminary ruling from the Tribunale di Bari.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-437/14.
62016CO0008,Order of the Court (Seventh Chamber) of 7 April 2016.,Paola Tonachella v Procura della Repubblica.,Request for a preliminary ruling from the Tribunale di Frosinone.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-8/16.
62014CO0435,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Mauro Barletta.,Request for a preliminary ruling from the Tribunale di Bari.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-435/14.
62014CO0474,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Cristiano Pontillo.,Request for a preliminary ruling from Tribunale di Salerno.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-474/14.
62014CO0433,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Domenico Rosa.,Request for a preliminary ruling from the Tribunale di Bari.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-433/14.
62014CO0534,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Andrea Gaiti and Others.,Request for a preliminary ruling from the Tribunale di Bergamo.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-534/14.
62014CO0436,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Davide Cazzorla.,Request for a preliminary ruling from the Tribunale di Bari.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-436/14.
62014CO0434,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Raffaele Mignone.,Request for a preliminary ruling from the Tribunale di Bari.,Case C-434/14.
62014CO0467,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Chiara Baldo.,Request for a preliminary ruling from the Tribunale di Bergamo.,Case C-467/14.
62014CO0210,Order of the Court (Seventh Chamber) of 7 April 2016.,Daniela Tomassi and Others v Procura Generale della Repubblica.,Requests for a preliminary ruling from the Corte suprema di cassazione.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Joined Cases C-210/14 to C-214/14.
62014CO0462,Order of the Court (Seventh Chamber) of 7 April 2016.,Criminal proceedings against Lorenzo Carlucci.,Request for a preliminary ruling from the Tribunale di Bari.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court — Identical questions referred for a preliminary ruling — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Betting and gaming — National legislation — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences for a shorter term than that of the former licences — Transfer; free of charge; of the rights to use tangible and intangible assets owned constituting the network for the management and collection of bets — Restriction — Overriding reasons in the public interest — Proportionality.,Case C-462/14.
62015CO0065,Order of the Court (Seventh Chamber) of 7 April 2016.,Vito Santoro v Procura della Repubblica.,Request for a preliminary ruling from the Tribunale di Bari.,Case C-65/15.
62014CO0085,Order of the Court (Third Chamber) of 6 October 2015.,KPN BV v Autoriteit Consument en Markt (ACM).,Request for a preliminary ruling from the College van Beroep voor het Bedrijfsleven.,Rectification of a judgment.,Case C-85/14.
62015CO0299,Order of the Court (Ninth Chamber) of 16 July 2015.,Daniele Striani and Others v Union européenne des Sociétés de Football Association (UEFA) and Union Royale Belge des Sociétés de Football - Association (URBSFA).,Request for a preliminary ruling from the Tribunal de première instance de Bruxelles.,Reference for a preliminary ruling — Insufficient information regarding the legal and factual context — Insufficient information regarding the reasons justifying the need for an answer to the questions referred for a preliminary ruling for the purposes of resolving a dispute in the main proceedings — Manifest inadmissibility.,Case C-299/15.
62015CO0151,Order of the Court (Third Chamber) of 14 July 2015.,Sociedade Portuguesa de Autores CRL v Ministério Público and Others.,Request for a preliminary ruling from the Tribunal da Relação de Coimbra.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure of the Court of Justice — Copyright and related rights in the information society — Directive 2001/29/EC — Article 3(1) — Concept of ‘communication to the public’ — Broadcasting of works in a café-restaurant by means of a radio apparatus connected to loudspeakers.,Case C-151/15.
62014CO0602,Order of the Court (Sixth Chamber) of 4 June 2015.,Bharat Heavy Electricals Ltd v European Commission.,Appeal — Complaint concerning termination of a contract for the supply of transformers concluded between the appellant and a Greek public undertaking — Failure of a Member State to fulfil obligations — Commission’s refusal to bring an action for failure to fulfil obligations.,Case C-602/14 P.
62014CO0203,Order of the Court (Grand Chamber) of 24 April 2015.,Consorci Sanitari del Maresme v Corporació de Salut del Maresme i la Selva.,Request for a preliminary ruling from the Tribunal Català de Contractes del Sector Públic.,Opening of the oral procedure — Holding a hearing.,Case C-203/14.
62015CO0023,Order of the Court (Fourth Chamber) of 19 March 2015. , Criminal proceedings against Sébastien Andre. , Reference for a preliminary ruling: Tribunal de première instance de Namur - Belgium. , Case C-23/15.
62014CO0478,Order of the Court (Eighth Chamber) of 12 February 2015.,Roberto Siddu.,Request for a preliminary ruling from the Tribunale di Cagliari.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure — Identical questions — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Games of chance — National rules — Reorganisation of the licensing system through the alignment of licence expiry dates — New call for tenders — Licences with a period of validity shorter than that of licences awarded in the past — Restriction — Compelling reasons of general interest — Proportionality.,Case C-478/14.
62014CO0480,Order of the Court (Eighth Chamber) of 12 February 2015.,Società Sogno di Tolosa Limited and Others v Ministero dell'Economia e delle Finanze and Agenzia delle Dogane e dei Monopoli di Stato.,Request for a preliminary ruling from the Consiglio di Stato.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure — Identical questions referred– Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Games of chance — National legislation — Reorganisation of the licencing system through an alignment of licence expiry dates — New call for tenders — Licences with a shorter period than that of licences awarded in the past — Restriction — Overriding reasons of general interest — Proportionality.,Case C-480/14.
62014CO0457,Order of the Court (Eighth Chamber) of 12 February 2015.,Claudia Concu and Isabella Melis.,Request for a preliminary ruling from the Tribunale di Cagliari.,Reference for a preliminary ruling — Article 99 of the Rules of Procedure — Identical questions referred — Articles 49 TFEU and 56 TFEU — Freedom of establishment — Freedom to provide services — Games of chance — National legislation — Reorganisation of the licencing system through an alignment of licence expiry dates — New call for tenders — Licences with a shorter period than that of licences awarded in the past — Restriction — Overriding reasons of general interest — Proportionality.,Case C-457/14.
62014CO0204,Order of the Court (Tenth Chamber) of 4 September 2014.,István Tivadar Szabó v Nemzeti Adó- és Vámhivatal Közép-dunántúli Regionális Adó Főigazgatósága.,Reference for a preliminary ruling — Tax debts accumulated by a commercial company — Director of that company could not be recruited to be a director of another company — Article 53(2) of the Rules of Procedure of the Court of Justice — Interpretation requested of provisions of EU law that are inapplicable — Manifest lack of jurisdiction of the Court — Hypothetical questions — Manifest inadmissibility.,Case C‑204/14.
62013CO0427,Order of the Court (Tenth Chamber) of 17 July 2014. , Emmeci Srl v Cotral SpA. , Reference for a preliminary ruling: Autorità per la Vigilanza sui Contratti pubblici di lavori; servizi e forniture - Italy. , Case C-427/13.
62013CO0600,Order of the Court (Seventh Chamber) of 30 April 2014.,Intelcom Service Ltd v Vincenzo Mario Marvulli.,Request for a preliminary ruling from the Giudice di pace di Matera.,Request for a preliminary ruling — Articles 34 TFEU; 35 TFEU; 37 TFEU; 56 TFEU and 60 TFEU — Directive 2006/123/EC — National legislation granting notaries the exclusive right to draft and authenticate deeds relating to the sale of immovable property — Manifest inadmissibility.,Case C‑600/13.
62013CO0025,Order of the Court (Eighth Chamber) of 30 January 2014.,France Telecom España SA v Organismo de Gestión Tributaria de la Diputación de Barcelona.,Reference for a preliminary ruling — Electronic communications networks and services — Directive 2002/20/EC — Fee for the private use or the special right of use for the area under and on local public land imposed on operators supplying electronic communications services — Article 99 of the Rules of Procedure of the Court — Answer able clearly to be deduced from the case-law.,Case C‑25/13.
62013CO0355,Order of the Court (Seventh Chamber) of 12 December 2013. , Umbra Packaging srl v Agenzia delle Entrate - Direzione Provinciale di Perugia. , Reference for a preliminary ruling: Commissione tributaria regionale dell'Umbria - Italy. , Request for a preliminary ruling - Rules of Procedure - Articles 53(2) and 99 - Possible to infer the answer to a question referred for a preliminary ruling clearly from the case-law - Request manifestly inadmissible - Electronic communications networks and services - Directive 2002/20/EC (Authorisation Directive) - Article 3 - Imposition of a government authorisation charge when a telephone subscription is taken out - Charge not applied to the use of prepaid telephone cards - Article 102 TFEU. , Case C-355/13.
62012CO0376,Order of the Court (Eighth Chamber) of 17 October 2013. , Sky Italia Srl v Autorità per le Garanzie nelle Comunicazioni and Commissione di Garanzia dell’Attuazione della Legge sullo Sciopero nei Servizi Pubblici Essenziali. , Reference for a preliminary ruling: Tribunale amministrativo regionale per il Lazio - Italy. , Electronic communications networks and services - Directive 2002/20/EC - Article 12 - Administrative charges imposed on undertakings in the sector concerned - National legislation making operators of electronic communications subject to the payment of a charge intended to cover the operating costs of the national regulatory authorities. , Case C-376/12.
62012CO0430,Order of the Court (Eighth Chamber) of 11 July 2013. , Elena Luca v Casa de Asigurări de Sănătate Bacău. , Reference for a preliminary ruling: Curtea de Apel Bacău - Romania. , Article 99 of the Rules of Procedure - Social security - Freedom to provide services - Regulation (EEC) No 1408/71 - Article 22 - Sickness insurance - Hospital treatment provided in another Member State - Prior authorisation - Compensation for the insured person. , Case C-430/12.
62011CO0564,Order of the Court (Tenth Chamber) of 16 May 2013. , Consulta Regionale Ordine Ingegneri della Lombardia and Others v Comune di Pavia. , Reference for a preliminary ruling: Consiglio di Stato - Italy. , Article 99 of the Rules of Procedure - Public contracts - Directive 2004/18/EC - Article 1(2)(a) and (d) - Services - Study and technical and scientific consultancy for the purposes of drawing up the measures forming a municipal town and country planning programme - Contract concluded between two public entities; one of which is a university - Public entity capable of being classified as an economic operator. , Case C-564/11.
62010CO0229,Order of the Court (Tenth Chamber) of 21 March 2013. , Maria Alice Pendão Lapa Costa Ferreira and Alexandra Pendão Lapa Ferreira v Companhia de Seguros Tranquilidade SA. , Reference for a preliminary ruling: Tribunal Cível da Comarca do Porto - Portugal. , Article 99 of the Rules of Procedure - Insurance against civil liability in respect of the use of motor vehicles - Directives 72/166/EEC; 84/5/EEC and 90/232/EEC - Right to compensation by means of compulsory insurance against civil liability in respect of the use of motor vehicles - Civil liability of the insured person - Victim’s contribution to loss or injury - Exclusion or limitation of the right to compensation. , Case C-229/10.
62010CO0252,Order of the Court (Tenth Chamber) of 13 December 2012. , European Maritime Safety Agency (EMSA) v Evropaïki Dynamiki - Proigmena Systimata Tilepikoinonion Pliroforikis kai Tilematikis AE. , Taxation of costs. , Case C-252/10 P-DEP.
62011CO0502,Order of the Court (Seventh Chamber) of 4 October 2012. , Vivaio dei Molini Azienda Agricola Porro Savoldi v Autorità per la Vigilanza sui Contratti Pubblici di lavori; servizi e forniture. , Reference for a preliminary ruling: Consiglio di Stato - Italy. , Public works contracts - Directive 93/37/EEC - Article 6 - Principles of equal treatment and openness - Admissibility of rules reserving the right to participate in public tendering procedures to companies engaged in a commercial activity and excluding civil partnerships (società semplici) - Institutional and statutory objectives - Agricultural undertakings. , Case C-502/11.
62010CO0164,Order of the Court (Eighth Chamber) of 16 February 2012.,Emanuele Ferazzoli and Others v Ministero dell'Interno.,Reference for a preliminary ruling — Tribunale Amministrativo Regionale del Lazio — Freedom of movement of persons — Freedom to provide services — Activity of collecting bets — Domestic legislation reserving the right to engage in the activity of collecting bets to national operators who have obtained a licence — Restrictions of the opening of new betting outlets for the holders of new licences — Licences lost when there is cross-border organisation of gaming similar to that considered to be ‘public’– Whether compatible with Articles 43 EC and 49 EC.,Article 104(3); first subparagraph; of the Rules of Procedure — Freedom of establishment — Freedom to provide services — Betting and gaming — Collection of bets on sporting events — Licensing requirement — Consequences of an infringement of European Union law in the awarding of licences — Award of 16 300 additional licences — Principle of equal treatment and the obligation of transparency — Principle of legal certainty — Protection of holders of earlier licences — National legislation — Mandatory minimum distances between betting outlets — Whether permissible — Cross-border activities analogous to those engaged in under the licence — Prohibited by national legislation — Whether permissible.,Joined Cases C‑164/10 to C‑176/10.
